timestamp,equity,benchmark_equity,close
2023-06-10,10000.0,10000.0,15.61
2023-06-11,10000.0,9961.563100576555,15.55
2023-06-12,9982.16858120519,9730.941704035875,15.19
2023-06-13,9942.739343886407,9634.849455477259,15.04
2023-06-14,9794.655991956184,9276.105060858425,14.48
2023-06-15,9873.12146813484,9461.883408071748,14.77
2023-06-16,10017.50834945624,9807.815502882768,15.31
2023-06-17,9931.139237625526,10019.218449711725,15.64
2023-06-18,9979.397970493785,9897.501601537477,15.45
2023-06-19,9811.45988166994,10313.90134529148,16.1
2023-06-20,9679.827873319586,10659.8334401025,16.64
2023-06-21,9542.54185300087,11037.796284433058,17.23
2023-06-22,9677.677094563971,10647.021140294684,16.62
2023-06-23,9558.889722284126,10973.734785393977,17.13
2023-06-24,9668.261723776692,10659.8334401025,16.64
2023-06-25,9593.89047974764,10864.830237027547,16.96
2023-06-26,9750.01747104542,10422.805893657911,16.27
2023-06-27,9663.723524159708,10653.42729019859,16.63
2023-06-28,9817.134408728449,10230.62139654068,15.97
2023-06-29,9784.374022635116,11524.663677130045,17.99
2023-06-30,9595.104308356238,12081.998718770019,18.86
2023-07-01,9595.104308356238,11979.500320307494,18.7
2023-07-02,9595.104308356238,12459.961563100576,19.45
2023-07-03,9595.104308356238,12338.24471492633,19.26
2023-07-04,9595.104308356238,12254.96476617553,19.13
2023-07-05,9595.104308356238,12171.684817424728,19.0
2023-07-06,9595.104308356238,12562.459961563101,19.61
2023-07-07,9595.104308356238,13773.222293401666,21.5
2023-07-08,9595.104308356238,13971.812940422806,21.81
2023-07-09,9595.104308356238,13657.911595131327,21.32
2023-07-10,9595.104308356238,13645.09929532351,21.3
2023-07-11,9595.104308356238,14138.37283792441,22.07
2023-07-12,9595.104308356238,14055.092889173608,21.94
2023-07-13,9595.104308356238,16662.39590006406,26.01
2023-07-14,9595.104308356238,17085.201793721975,26.67
2023-07-15,9595.104308356238,17591.287636130684,27.46
2023-07-16,9595.104308356238,17565.663036515056,27.42
2023-07-17,9595.104308356238,17168.481742472773,26.8
2023-07-18,9595.104308356238,16361.306854580398,25.54
2023-07-19,9595.104308356238,16854.580397181293,26.31
2023-07-20,9595.104308356238,16258.808456117873,25.38
2023-07-21,9595.104308356238,16335.682254964768,25.5
2023-07-22,9595.104308356238,15707.879564381807,24.52
2023-07-23,9595.104308356238,15861.627162075592,24.76
2023-07-24,9595.104308356238,14971.172325432415,23.37
2023-07-25,9595.104308356238,14907.110826393337,23.27
2023-07-26,9960.019716625802,16124.279308135812,25.17
2023-07-27,9960.019716625802,16079.436258808457,25.1
2023-07-28,9960.019716625802,15900.064061499039,24.82
2023-07-29,9960.019716625802,16124.279308135812,25.17
2023-07-30,9960.019716625802,15534.9135169763,24.25
2023-07-31,9795.188415196697,15201.793721973096,23.73
2023-08-01,9900.859221530043,15406.790518898144,24.05
2023-08-02,9604.450962091305,14830.237027546445,23.15
2023-08-03,9438.499325597288,14509.929532351056,22.65
2023-08-04,9488.504620037538,14606.021780909676,22.8
2023-08-05,9438.56512203734,14509.929532351056,22.65
2023-08-06,9621.919146483098,14862.267777065983,23.2
2023-08-07,9595.375921251421,14811.018577834722,23.12
2023-08-08,9960.597842129502,15515.695067264574,24.22
2023-08-09,10012.343882807902,15618.193465727098,24.38
2023-08-10,10043.599202031028,15771.941063420885,24.62
2023-08-11,10043.599202031028,15771.941063420885,24.62
2023-08-12,10043.599202031028,15957.71941063421,24.91
2023-08-13,10043.599202031028,15522.101217168483,24.23
2023-08-14,10112.313133198464,16130.685458039718,25.18
2023-08-15,10112.313133198464,15310.698270339526,23.9
2023-08-16,9811.752302214127,14618.834080717488,22.82
2023-08-17,9412.746774762125,13875.720691864191,21.66
2023-08-18,9301.497320729848,13670.723894939143,21.34
2023-08-19,9496.767742458384,14029.468289557975,21.9
2023-08-20,9451.668936740774,13946.188340807175,21.77
2023-08-21,9253.691856577532,13581.037796284434,21.2
2023-08-22,9040.68234591669,13190.26265214606,20.59
2023-08-23,9444.637069483633,13926.96989109545,21.74
2023-08-24,9208.303924782662,13491.351697629723,21.06
2023-08-25,8984.436326991176,13081.35810377963,20.42
2023-08-26,8938.67817919455,12998.078155028827,20.29
2023-08-27,9114.896576024406,13318.385650224216,20.79
2023-08-28,9034.2260146974,13171.044202434337,20.56
2023-08-29,9466.603368708209,13959.000640614991,21.79
2023-08-30,9129.472381369174,13337.60409993594,20.82
2023-08-31,8750.612432401693,12645.7399103139,19.74
2023-09-01,8605.212185297954,12383.087764253682,19.33
2023-09-02,8665.755840610967,12491.992312620116,19.5
2023-09-03,8678.198977202615,12536.83536194747,19.57
2023-09-04,8669.330097307671,12504.804612427932,19.52
2023-09-05,8800.791250422582,12978.859705317105,20.26
2023-09-06,8693.061920210102,12581.678411274823,19.64
2023-09-07,8742.635389408859,12761.050608584243,19.92
2023-09-08,8688.213361884425,12562.459961563101,19.61
2023-09-09,8658.085951960502,12453.555413196671,19.44
2023-09-10,8444.306051912094,11684.817424727738,18.24
2023-09-11,8348.011333776254,11351.697629724535,17.72
2023-09-12,8385.699872529192,11479.820627802692,17.92
2023-09-13,8475.54665687772,11787.315823190263,18.4
2023-09-14,8558.459613303698,12075.592568866114,18.85
2023-09-15,8611.127057077876,12261.370916079437,19.14
2023-09-16,8607.527839917131,12248.55861627162,19.12
2023-09-17,8551.704960620598,12049.96796925048,18.81
2023-09-18,8702.644144401887,12581.678411274823,19.64
2023-09-19,8662.227143560625,12831.518257527228,20.03
2023-09-20,8617.251026589567,12998.078155028827,20.29
2023-09-21,8758.252866945788,12466.367713004485,19.46
2023-09-22,8758.576848504266,12447.14926329276,19.43
2023-09-23,8754.104032804862,12485.586162716207,19.49
2023-09-24,8777.460287792335,12402.306213965407,19.36
2023-09-25,8775.167365881516,12421.52466367713,19.39
2023-09-26,8811.92386763216,12190.903267136453,19.03
2023-09-27,8832.298258077555,12261.370916079437,19.14
2023-09-28,8913.900865479332,12786.675208199873,19.96
2023-09-29,8856.737573356017,12991.672005124921,20.28
2023-09-30,8666.326449984062,13689.942344650864,21.37
2023-10-01,8260.789414420935,15291.479820627805,23.87
2023-10-02,8330.004239845492,14971.172325432415,23.37
2023-10-03,8297.211754177293,15118.513773222296,23.6
2023-10-04,8363.308186795317,14817.424727738628,23.13
2023-10-05,8425.499670069368,14541.960281870597,22.7
2023-10-06,8320.088132346913,14996.796925048046,23.41
2023-10-07,8335.726059635392,14926.329276105062,23.3
2023-10-08,8347.174267099268,14875.080076873799,23.22
2023-10-09,8508.22224606828,14157.591287636133,22.1
2023-10-10,8506.682296340487,14163.99743754004,22.11
2023-10-11,8522.07204269298,14099.935938500963,22.01
2023-10-12,8635.131789919984,13632.286995515697,21.28
2023-10-13,8736.871524941756,13991.031390134529,21.84
2023-10-14,8736.871524941756,14093.529788597054,22.0
2023-10-15,8736.871524941756,14048.6867392697,21.93
2023-10-16,8736.871524941756,15342.729019859065,23.95
2023-10-17,8736.871524941756,15329.91672005125,23.93
2023-10-18,8736.871524941756,15003.203074951956,23.42
2023-10-19,8736.871524941756,15970.531710442025,24.93
2023-10-20,8736.871524941756,17315.823190262654,27.03
2023-10-21,8736.871524941756,18782.831518257528,29.32
2023-10-22,8736.871524941756,18609.86547085202,29.05
2023-10-23,8736.871524941756,20422.80589365791,31.88
2023-10-24,8736.871524941756,19327.354260089687,30.17
2023-10-25,8736.871524941756,20781.550288276747,32.44
2023-10-26,8736.871524941756,20992.953235105706,32.77
2023-10-27,8736.871524941756,20326.713645099295,31.73
2023-10-28,8736.871524941756,20262.65214606022,31.63
2023-10-29,8736.871524941756,21031.39013452915,32.83
2023-10-30,8736.871524941756,22383.087764253683,34.94
2023-10-31,8736.871524941756,24599.615631005767,38.4
2023-11-01,8736.871524941756,26361.306854580398,41.15
2023-11-02,8736.871524941756,25771.941063420883,40.23
2023-11-03,8736.871524941756,25272.26137091608,39.45
2023-11-04,8736.871524941756,27168.481742472773,42.41
2023-11-05,8736.871524941756,26361.306854580398,41.15
2023-11-06,8736.871524941756,27008.32799487508,42.16
2023-11-07,8736.871524941756,27501.60153747598,42.93
2023-11-08,8736.871524941756,27629.724535554138,43.13
2023-11-09,8736.871524941756,29013.452914798207,45.29
2023-11-10,8736.871524941756,36303.65150544523,56.67
2023-11-11,8736.871524941756,36092.24855861627,56.34
2023-11-12,8736.871524941756,36053.81165919283,56.28
2023-11-13,8736.871524941756,33055.733504163996,51.6
