timestamp,price,size,pnl
2025-09-20 08:00:00,238.14,0.13726146635420042,1.1297240029152247
2025-09-20 12:00:00,240.1,-0.26427742691240064,1.6070180895131474
2025-09-20 16:00:00,238.64,0.2148214504919289,0.7561599832937327
2025-09-20 20:00:00,239.48,-0.12994102590778017,-1.2479721045093453
2025-09-21 00:00:00,241.78,-0.31282162436866556,2.471210615204537
2025-09-21 04:00:00,239.87,0.32396400863720004,-1.6612153692573453
2025-09-21 08:00:00,238.64,0.1835685131849333,-0.5615362664473612
2025-09-21 12:00:00,237.91,0.0915829422238103,0.03079582774119299
2025-09-21 16:00:00,237.99,-0.036327444248219154,0.2793362030935797
2025-09-21 20:00:00,236.16,0.19216914054499254,-2.725976544824366
2025-09-26 20:00:00,205.17,-0.0687343913638917,0.43216534999961054
2025-09-27 00:00:00,203.88,0.0687343913638917,-0.6169508347847785
2025-09-27 12:00:00,203.52,-0.2586641641845858,1.6903662458996735
2025-09-27 16:00:00,202.19,0.1606191818040867,1.0088845189732185
2025-09-27 20:00:00,203.46,-0.3299079566743089,3.3402653629660546
2025-09-28 00:00:00,201.4,0.34745906730056225,1.2076531634081251
2025-09-28 04:00:00,202.1,-0.20774603005475806,2.3025784627543446
2025-09-28 08:00:00,199.86,0.2882399018090038,5.134264237166261
2025-09-28 12:00:00,203.42,-0.7368509762853366,-9.997584773117396
2025-09-28 16:00:00,206.18,-0.06314902371466347,-1.4242068109088444
2025-09-30 08:00:00,207.08,0.08681749879849637,-0.4527858735869125
2025-09-30 12:00:00,206.0,0.29124491000569125,4.128325908818529
2025-09-30 16:00:00,208.92,-0.3780624088041876,0.43430489236549924
2025-10-01 00:00:00,206.69,0.36198432155937077,6.11217418473174
2025-10-01 04:00:00,210.18,-0.36198432155937077,-13.037497926560265
2025-10-02 12:00:00,227.18,0.4,9.014878070252674
2025-10-04 12:00:00,224.88,0.32061532406435794,2.894206278240129
2025-10-04 16:00:00,226.91,-0.22717921066088334,-0.9511270994131495
2025-10-04 20:00:00,227.86,-0.025614002628343346,-0.34285398058652816
2025-10-05 00:00:00,230.91,-0.06782211077513126,-1.6683105504427946
2025-10-05 12:00:00,230.14,0.2230233332060453,-2.9750657553774014
2025-10-05 16:00:00,227.07,0.5769766667939548,3.7860361717664652
2025-10-05 20:00:00,228.56,-0.20314082179455395,-3.2707307674306914
2025-10-06 00:00:00,232.24,-0.5790356278043403,2.194072306526964
2025-10-06 04:00:00,231.36,0.21456544890624143,1.5394996766267268
2025-10-06 08:00:00,233.02,-0.23157848428356437,-2.603792072881862
2025-10-06 12:00:00,235.64,-0.0008105150237828874,0.0009974934514387396
2025-10-06 20:00:00,232.35,0.18320838607080972,1.2616028307006617
2025-10-07 00:00:00,233.95,-0.18320838607080972,2.302340906382475
2025-10-07 04:00:00,231.01,0.438849436809295,-1.0828283579987468
2025-10-07 08:00:00,230.44,0.09615882550894772,-2.7749357300577255
2025-10-07 12:00:00,223.79,0.2649917376817573,-2.486628755224489
2025-10-08 16:00:00,229.34,-0.5354093178673591,0.7470610522261635
2025-10-08 20:00:00,229.02,0.06447479378661908,-0.7967149874077923
2025-10-09 00:00:00,226.19,0.46108196946137325,-3.445017588707359
2025-10-09 04:00:00,224.5,0.009852554619366849,-0.05968585426431596
2025-10-10 16:00:00,205.32,-0.4,32.904734073641116
2025-10-13 04:00:00,196.81,-0.1474676287748899,3.1844795604556744
2025-10-13 08:00:00,192.56,0.1474676287748899,2.956091852259425
2025-10-13 12:00:00,196.42,-0.5182933419571134,-28.181309907860612
2025-10-13 16:00:00,207.1,-0.2817066580428866,-2.162788924617034
2025-10-14 04:00:00,194.47,0.1401858033796617,0.6127316957510742
2025-10-14 08:00:00,195.32,-0.1401858033796617,-4.952293893711175
2025-10-15 16:00:00,194.81,0.5938610662358622,-2.9569592641485953
2025-10-15 20:00:00,193.84,0.2061389337641378,-0.22332426790379623
2025-10-16 08:00:00,196.81,-0.11588508438733769,5.417116896313728
2025-10-16 12:00:00,187.61,0.11588508438733769,-1.587466909415604
2025-10-18 20:00:00,187.56,-0.020033402206133255,0.055541528829117635
2025-10-19 00:00:00,187.04,-0.017582491833600167,0.10716446049135973
2025-10-19 04:00:00,185.9,0.03761589403973342,0.6252453608540938
2025-10-19 08:00:00,188.99,-0.7391119322843374,-7.000425201274916
2025-10-19 12:00:00,190.78,-0.06088806771566263,0.6063912813699547
2025-10-19 20:00:00,187.86,0.13862395827985374,2.472001811122691
2025-10-20 00:00:00,191.21,-0.13862395827985374,-1.312218840471381
2025-10-21 00:00:00,185.57,0.6567345982665829,-1.9110668915446791
2025-10-21 04:00:00,185.03,0.14326540173341712,0.9755953422910066
2025-10-21 08:00:00,186.29,-0.1898797882778582,-10.121350032739981
2025-10-21 12:00:00,196.22,-0.6101202117221418,7.027171942167167
2025-10-21 20:00:00,185.63,0.8,-1.6807628077357253
2025-10-23 04:00:00,187.48,-0.3547131611545468,-0.9460026700302255
