timestamp,equity,benchmark_equity,close
2023-06-10,10000.0,10000.0,5.233
2023-06-11,10000.0,9889.164914962737,5.175
2023-06-12,9993.538972251,9860.50066883241,5.16
2023-06-13,10054.845608074302,10128.03363271546,5.3
2023-06-14,10092.788421689676,10032.48614561437,5.25
2023-06-15,10068.692831946973,10150.965029619723,5.312
2023-06-16,10059.594615532564,10173.896426523983,5.324
2023-06-17,10093.6052659983,10087.903688133001,5.279
2023-06-18,10138.142418417689,9852.856869864323,5.156
2023-06-19,10120.05263753145,9808.905025797822,5.133
2023-06-20,10225.728620654709,10064.972291228742,5.267
2023-06-21,10090.107138841675,10617.236766673037,5.556
2023-06-22,10088.65427964242,10621.05866615708,5.558
2023-06-23,9716.90969589453,11599.464934072235,6.07
2023-06-24,9676.569312972531,11719.854767819606,6.133
2023-06-25,9661.422555202347,11765.717561628131,6.157
2023-06-26,9724.189633683442,11574.62258742595,6.057
2023-06-27,9633.642449377721,11844.066501051026,6.198
2023-06-28,9871.76345990445,11112.172749856682,5.815
2023-06-29,9820.155272599019,11257.404930250334,5.891
2023-06-30,9538.769733638788,12063.825721383528,6.313
2023-07-01,9538.769733638788,12426.90617236767,6.503
2023-07-02,9538.769733638788,12497.611312822473,6.54
2023-07-03,9538.769733638788,12665.774890120392,6.628
2023-07-04,9538.769733638788,12461.303267724059,6.521
2023-07-05,9538.769733638788,12037.072424995224,6.299
2023-07-06,9538.769733638788,11618.574431492452,6.08
2023-07-07,9538.769733638788,11763.806611886108,6.156
2023-07-08,9538.769733638788,11840.244601566978,6.196
2023-07-09,9538.769733638788,11752.340913433978,6.15
2023-07-10,9538.769733638788,11784.827059048348,6.167
2023-07-11,9538.769733638788,11859.354098987198,6.206
2023-07-12,9538.769733638788,11947.2577871202,6.252
2023-07-13,9538.769733638788,13613.605962163196,7.124
2023-07-14,9538.769733638788,13296.38830498758,6.958
2023-07-15,9538.769733638788,13219.950315306707,6.918
2023-07-16,9538.769733638788,12625.644945537933,6.607
2023-07-17,9538.769733638788,13732.084846168545,7.186
2023-07-18,9538.769733638788,13206.573667112556,6.911
2023-07-19,9538.769733638788,13214.217466080641,6.915
2023-07-20,9538.769733638788,15977.450793044145,8.361
2023-07-21,9538.769733638788,15541.754251863176,8.133
2023-07-22,9538.769733638788,15060.194916873688,7.881
2023-07-23,9538.769733638788,15077.393464551882,7.89
2023-07-24,9538.769733638788,14496.464742977261,7.586
2023-07-25,9538.769733638788,14125.740493025034,7.392
2023-07-26,9538.769733638788,14794.57290273266,7.742
2023-07-27,9538.769733638788,15266.57748901204,7.989
2023-07-28,9538.769733638788,14848.079495509268,7.77
2023-07-29,9538.769733638788,14985.667876934836,7.842
2023-07-30,9538.769733638788,14437.225300974585,7.555
2023-07-31,9538.769733638788,14421.93770303841,7.547
2023-08-01,9538.769733638788,14601.566978788458,7.641
2023-08-02,9538.769733638788,14047.391553602141,7.351
2023-08-03,9454.804830296323,13615.516911905219,7.125
2023-08-04,9473.913488479659,13649.91400726161,7.143
2023-08-05,9567.286512361638,13818.077584559527,7.231
2023-08-06,9430.743300070706,13571.565067838717,7.102
2023-08-07,9666.578277554872,13995.795910567553,7.324
2023-08-08,9811.233790829041,14257.596025224537,7.461
2023-08-09,9964.824109032836,14672.272119243264,7.678
2023-08-10,9964.824109032836,14559.526084463978,7.619
2023-08-11,9959.511082798595,14316.835467227214,7.492
2023-08-12,9906.336971304743,14221.287980126124,7.442
2023-08-13,9828.598449519712,14081.788648958533,7.369
2023-08-14,9874.480358416913,14163.95948786547,7.412
2023-08-15,9481.206397029342,13458.819033059433,7.043
2023-08-16,9178.583196965137,12921.842155551309,6.762
2023-08-17,8556.361585387376,11826.867953372828,6.189
2023-08-18,8541.983469296243,11802.025606726545,6.176
2023-08-19,8547.515842009518,11811.580355436652,6.181
2023-08-20,8590.661367696413,11886.107395375502,6.22
2023-08-21,8539.835589829658,11798.203707242501,6.174
