timestamp,price,size,pnl
2026-01-23 05:00:00,89616.03,0.07782318273964577,-0.09243323511215694
2026-01-23 06:00:00,89509.59,0.005757452275176739,0.0025638822352844434
2026-01-23 07:00:00,89549.45,-0.03420639955133624,0.1252867213460552
2026-01-23 08:00:00,89221.46,0.10733923394376879,-0.29323511273469804
2026-01-23 09:00:00,88977.72,0.06483126107065512,0.050107440647266605
2026-01-23 10:00:00,89046.49,-0.05789004924962085,-0.10141072132599568
2026-01-23 11:00:00,89202.48,-0.08149423745449107,-0.059702918771439725
2026-01-23 12:00:00,89267.83,-0.03511662500523732,-0.03264308702176713
2026-01-23 13:00:00,89350.81,-0.03812904300439569,0.1420854064864453
2026-01-23 14:00:00,89017.85,0.13471765581921746,1.125590021463126
2026-01-23 15:00:00,89761.61,-0.3171573741854687,-1.2834467273829913
2026-01-23 16:00:00,90124.85,-0.1365170379702915,-0.7197356843488089
2026-01-23 17:00:00,90600.0,-0.08995801942762255,0.06905717716547209
2026-01-23 19:00:00,89982.79,0.23260916252668032,-1.2385187862941098
2026-01-23 20:00:00,89503.68,0.21113870561163367,-0.36255389348739103
2026-01-23 21:00:00,89349.99,0.062384763544417486,0.1917415297368026
2026-01-23 22:00:00,89624.61,-0.12174721953294287,0.03307735225434243
2026-01-23 23:00:00,89600.26,0.011108959534535242,-0.018278896781956936
2026-01-24 00:00:00,89452.83,0.0629085188948492,0.0685044713012209
2026-01-24 01:00:00,89550.24,-0.044171964887663465,-0.07527711328865676
2026-01-24 02:00:00,89702.85,-0.06579604142074255,-0.049268446902531744
2026-01-24 03:00:00,89770.02,-0.026586033853284112,-0.01757100408928871
2026-01-24 04:00:00,89829.35,0.37097391798561574,-0.22362666165261735
2026-01-24 05:00:00,89775.2,0.027144023616640367,-0.038060507722205365
2026-01-24 06:00:00,89649.32,0.058799621104960675,-0.019164952156771976
2026-01-24 07:00:00,89620.1,0.014358761452846536,0.00653369380359082
2026-01-24 08:00:00,89660.88,-0.01002764215957147,0.00680879838202324
2026-01-24 09:00:00,89600.0,0.03873745410856866,0.011586649219971233
2026-01-24 10:00:00,89626.8,-0.0011747626430136937,0.00041156826965419905
2026-01-24 11:00:00,89595.4,0.02130158684000394,-0.013689825261644499
2026-01-24 12:00:00,89537.82,0.030687721688568204,-0.05812781234099155
2026-01-24 13:00:00,89368.22,0.0759515364890776,0.06952801790357432
2026-01-24 14:00:00,89450.03,-0.02847515606165707,0.05547321443384992
2026-01-24 15:00:00,89275.77,-0.33129151067034446,-0.05284290588525676
2026-01-24 16:00:00,89290.01,-0.02179717333679662,-0.028437142318648818
2026-01-24 17:00:00,89406.5,-0.07410010920611762,0.009340576252883091
2026-01-24 18:00:00,89395.23,-0.016041965375828943,0.011461465321517303
2026-01-24 19:00:00,89331.36,0.016430266504033203,0.008947949134785395
